date_id,date_iso_format,year_number,quarter_number,month_number,day_number,month_name,day_name,week_of_the_year,week_of_the_month
20030613,2003-06-13,2003,2,6,13,June,Friday,23,2
20030614,2003-06-14,2003,2,6,14,June,Saturday,23,2
20030615,2003-06-15,2003,2,6,15,June,Sunday,24,3
20030616,2003-06-16,2003,2,6,16,June,Monday,24,3
20030617,2003-06-17,2003,2,6,17,June,Tuesday,24,3
20030618,2003-06-18,2003,2,6,18,June,Wednesday,24,3
20030619,2003-06-19,2003,2,6,19,June,Thursday,24,3
20030620,2003-06-20,2003,2,6,20,June,Friday,24,3
20030621,2003-06-21,2003,2,6,21,June,Saturday,24,3
20030622,2003-06-22,2003,2,6,22,June,Sunday,25,4
20030623,2003-06-23,2003,2,6,23,June,Monday,25,4
20030624,2003-06-24,2003,2,6,24,June,Tuesday,25,4
20030625,2003-06-25,2003,2,6,25,June,Wednesday,25,4
20030626,2003-06-26,2003,2,6,26,June,Thursday,25,4
20030627,2003-06-27,2003,2,6,27,June,Friday,25,4
20030628,2003-06-28,2003,2,6,28,June,Saturday,25,4
20030629,2003-06-29,2003,2,6,29,June,Sunday,26,5
20030630,2003-06-30,2003,2,6,30,June,Monday,26,5
20030701,2003-07-01,2003,3,7,1,July,Tuesday,26,1
20030702,2003-07-02,2003,3,7,2,July,Wednesday,26,1
20030703,2003-07-03,2003,3,7,3,July,Thursday,26,1
20030704,2003-07-04,2003,3,7,4,July,Friday,26,1
20030705,2003-07-05,2003,3,7,5,July,Saturday,26,1
20030706,2003-07-06,2003,3,7,6,July,Sunday,27,1
20030707,2003-07-07,2003,3,7,7,July,Monday,27,1
20030708,2003-07-08,2003,3,7,8,July,Tuesday,27,2
20030709,2003-07-09,2003,3,7,9,July,Wednesday,27,2
20030710,2003-07-10,2003,3,7,10,July,Thursday,27,2
20030711,2003-07-11,2003,3,7,11,July,Friday,27,2
20030712,2003-07-12,2003,3,7,12,July,Saturday,27,2
20030713,2003-07-13,2003,3,7,13,July,Sunday,28,2
20030714,2003-07-14,2003,3,7,14,July,Monday,28,2
20030715,2003-07-15,2003,3,7,15,July,Tuesday,28,3
20030716,2003-07-16,2003,3,7,16,July,Wednesday,28,3
20030717,2003-07-17,2003,3,7,17,July,Thursday,28,3
20030718,2003-07-18,2003,3,7,18,July,Friday,28,3
20030719,2003-07-19,2003,3,7,19,July,Saturday,28,3
20030720,2003-07-20,2003,3,7,20,July,Sunday,29,3
20030721,2003-07-21,2003,3,7,21,July,Monday,29,3
20030722,2003-07-22,2003,3,7,22,July,Tuesday,29,4
20030723,2003-07-23,2003,3,7,23,July,Wednesday,29,4
20030724,2003-07-24,2003,3,7,24,July,Thursday,29,4
20030725,2003-07-25,2003,3,7,25,July,Friday,29,4
20030726,2003-07-26,2003,3,7,26,July,Saturday,29,4
20030727,2003-07-27,2003,3,7,27,July,Sunday,30,4
20030728,2003-07-28,2003,3,7,28,July,Monday,30,4
20030729,2003-07-29,2003,3,7,29,July,Tuesday,30,5
20030730,2003-07-30,2003,3,7,30,July,Wednesday,30,5
20030731,2003-07-31,2003,3,7,31,July,Thursday,30,5
20030801,2003-08-01,2003,3,8,1,August,Friday,30,1
20030802,2003-08-02,2003,3,8,2,August,Saturday,30,1
20030803,2003-08-03,2003,3,8,3,August,Sunday,31,1
20030804,2003-08-04,2003,3,8,4,August,Monday,31,1
20030805,2003-08-05,2003,3,8,5,August,Tuesday,31,1
20030806,2003-08-06,2003,3,8,6,August,Wednesday,31,1
20030807,2003-08-07,2003,3,8,7,August,Thursday,31,1
20030808,2003-08-08,2003,3,8,8,August,Friday,31,2
20030809,2003-08-09,2003,3,8,9,August,Saturday,31,2
20030810,2003-08-10,2003,3,8,10,August,Sunday,32,2
20030811,2003-08-11,2003,3,8,11,August,Monday,32,2
20030812,2003-08-12,2003,3,8,12,August,Tuesday,32,2
20030813,2003-08-13,2003,3,8,13,August,Wednesday,32,2
20030814,2003-08-14,2003,3,8,14,August,Thursday,32,2
20030815,2003-08-15,2003,3,8,15,August,Friday,32,3
20030816,2003-08-16,2003,3,8,16,August,Saturday,32,3
20030817,2003-08-17,2003,3,8,17,August,Sunday,33,3
20030818,2003-08-18,2003,3,8,18,August,Monday,33,3
20030819,2003-08-19,2003,3,8,19,August,Tuesday,33,3
20030820,2003-08-20,2003,3,8,20,August,Wednesday,33,3
20030821,2003-08-21,2003,3,8,21,August,Thursday,33,3
20030822,2003-08-22,2003,3,8,22,August,Friday,33,4
20030823,2003-08-23,2003,3,8,23,August,Saturday,33,4
20030824,2003-08-24,2003,3,8,24,August,Sunday,34,4
20030825,2003-08-25,2003,3,8,25,August,Monday,34,4
20030826,2003-08-26,2003,3,8,26,August,Tuesday,34,4
20030827,2003-08-27,2003,3,8,27,August,Wednesday,34,4
20030828,2003-08-28,2003,3,8,28,August,Thursday,34,4
20030829,2003-08-29,2003,3,8,29,August,Friday,34,5
20030830,2003-08-30,2003,3,8,30,August,Saturday,34,5
20030831,2003-08-31,2003,3,8,31,August,Sunday,35,5
20030901,2003-09-01,2003,3,9,1,September,Monday,35,1
20030902,2003-09-02,2003,3,9,2,September,Tuesday,35,1
20030903,2003-09-03,2003,3,9,3,September,Wednesday,35,1
20030904,2003-09-04,2003,3,9,4,September,Thursday,35,1
20030905,2003-09-05,2003,3,9,5,September,Friday,35,1
20030906,2003-09-06,2003,3,9,6,September,Saturday,35,1
20030907,2003-09-07,2003,3,9,7,September,Sunday,36,1
20030908,2003-09-08,2003,3,9,8,September,Monday,36,2
20030909,2003-09-09,2003,3,9,9,September,Tuesday,36,2
20030910,2003-09-10,2003,3,9,10,September,Wednesday,36,2
20030911,2003-09-11,2003,3,9,11,September,Thursday,36,2
20030912,2003-09-12,2003,3,9,12,September,Friday,36,2
20030913,2003-09-13,2003,3,9,13,September,Saturday,36,2
20030914,2003-09-14,2003,3,9,14,September,Sunday,37,2
20030915,2003-09-15,2003,3,9,15,September,Monday,37,3
20030916,2003-09-16,2003,3,9,16,September,Tuesday,37,3
20030917,2003-09-17,2003,3,9,17,September,Wednesday,37,3
20030918,2003-09-18,2003,3,9,18,September,Thursday,37,3
20030919,2003-09-19,2003,3,9,19,September,Friday,37,3
20030920,2003-09-20,2003,3,9,20,September,Saturday,37,3
20030921,2003-09-21,2003,3,9,21,September,Sunday,38,3
20030922,2003-09-22,2003,3,9,22,September,Monday,38,4
20030923,2003-09-23,2003,3,9,23,September,Tuesday,38,4
20030924,2003-09-24,2003,3,9,24,September,Wednesday,38,4
20030925,2003-09-25,2003,3,9,25,September,Thursday,38,4
20030926,2003-09-26,2003,3,9,26,September,Friday,38,4
20030927,2003-09-27,2003,3,9,27,September,Saturday,38,4
20030928,2003-09-28,2003,3,9,28,September,Sunday,39,4
20030929,2003-09-29,2003,3,9,29,September,Monday,39,5
20030930,2003-09-30,2003,3,9,30,September,Tuesday,39,5
20031001,2003-10-01,2003,4,10,1,October,Wednesday,39,1
20031002,2003-10-02,2003,4,10,2,October,Thursday,39,1
20031003,2003-10-03,2003,4,10,3,October,Friday,39,1
20031004,2003-10-04,2003,4,10,4,October,Saturday,39,1
20031005,2003-10-05,2003,4,10,5,October,Sunday,40,1
20031006,2003-10-06,2003,4,10,6,October,Monday,40,1
20031007,2003-10-07,2003,4,10,7,October,Tuesday,40,1
20031008,2003-10-08,2003,4,10,8,October,Wednesday,40,2
20031009,2003-10-09,2003,4,10,9,October,Thursday,40,2
20031010,2003-10-10,2003,4,10,10,October,Friday,40,2
20031011,2003-10-11,2003,4,10,11,October,Saturday,40,2
20031012,2003-10-12,2003,4,10,12,October,Sunday,41,2
20031013,2003-10-13,2003,4,10,13,October,Monday,41,2
20031014,2003-10-14,2003,4,10,14,October,Tuesday,41,2
20031015,2003-10-15,2003,4,10,15,October,Wednesday,41,3
20031016,2003-10-16,2003,4,10,16,October,Thursday,41,3
20031017,2003-10-17,2003,4,10,17,October,Friday,41,3
20031018,2003-10-18,2003,4,10,18,October,Saturday,41,3
20031019,2003-10-19,2003,4,10,19,October,Sunday,42,3
20031020,2003-10-20,2003,4,10,20,October,Monday,42,3
20031021,2003-10-21,2003,4,10,21,October,Tuesday,42,3
20031022,2003-10-22,2003,4,10,22,October,Wednesday,42,4
20031023,2003-10-23,2003,4,10,23,October,Thursday,42,4
20031024,2003-10-24,2003,4,10,24,October,Friday,42,4
20031025,2003-10-25,2003,4,10,25,October,Saturday,42,4
20031026,2003-10-26,2003,4,10,26,October,Sunday,43,4
20031027,2003-10-27,2003,4,10,27,October,Monday,43,4
20031028,2003-10-28,2003,4,10,28,October,Tuesday,43,4
20031029,2003-10-29,2003,4,10,29,October,Wednesday,43,5
20031030,2003-10-30,2003,4,10,30,October,Thursday,43,5
20031031,2003-10-31,2003,4,10,31,October,Friday,43,5
20031101,2003-11-01,2003,4,11,1,November,Saturday,43,1
20031102,2003-11-02,2003,4,11,2,November,Sunday,44,1
20031103,2003-11-03,2003,4,11,3,November,Monday,44,1
20031104,2003-11-04,2003,4,11,4,November,Tuesday,44,1
20031105,2003-11-05,2003,4,11,5,November,Wednesday,44,1
20031106,2003-11-06,2003,4,11,6,November,Thursday,44,1
20031107,2003-11-07,2003,4,11,7,November,Friday,44,1
20031108,2003-11-08,2003,4,11,8,November,Saturday,44,2
20031109,2003-11-09,2003,4,11,9,November,Sunday,45,2
20031110,2003-11-10,2003,4,11,10,November,Monday,45,2
20031111,2003-11-11,2003,4,11,11,November,Tuesday,45,2
20031112,2003-11-12,2003,4,11,12,November,Wednesday,45,2
20031113,2003-11-13,2003,4,11,13,November,Thursday,45,2
20031114,2003-11-14,2003,4,11,14,November,Friday,45,2
20031115,2003-11-15,2003,4,11,15,November,Saturday,45,3
20031116,2003-11-16,2003,4,11,16,November,Sunday,46,3
20031117,2003-11-17,2003,4,11,17,November,Monday,46,3
20031118,2003-11-18,2003,4,11,18,November,Tuesday,46,3
20031119,2003-11-19,2003,4,11,19,November,Wednesday,46,3
20031120,2003-11-20,2003,4,11,20,November,Thursday,46,3
20031121,2003-11-21,2003,4,11,21,November,Friday,46,3
20031122,2003-11-22,2003,4,11,22,November,Saturday,46,4
20031123,2003-11-23,2003,4,11,23,November,Sunday,47,4
20031124,2003-11-24,2003,4,11,24,November,Monday,47,4
20031125,2003-11-25,2003,4,11,25,November,Tuesday,47,4
20031126,2003-11-26,2003,4,11,26,November,Wednesday,47,4
20031127,2003-11-27,2003,4,11,27,November,Thursday,47,4
20031128,2003-11-28,2003,4,11,28,November,Friday,47,4
20031129,2003-11-29,2003,4,11,29,November,Saturday,47,5
20031130,2003-11-30,2003,4,11,30,November,Sunday,48,5
20031201,2003-12-01,2003,4,12,1,December,Monday,48,1
20031202,2003-12-02,2003,4,12,2,December,Tuesday,48,1
20031203,2003-12-03,2003,4,12,3,December,Wednesday,48,1
20031204,2003-12-04,2003,4,12,4,December,Thursday,48,1
20031205,2003-12-05,2003,4,12,5,December,Friday,48,1
20031206,2003-12-06,2003,4,12,6,December,Saturday,48,1
20031207,2003-12-07,2003,4,12,7,December,Sunday,49,1
20031208,2003-12-08,2003,4,12,8,December,Monday,49,2
20031209,2003-12-09,2003,4,12,9,December,Tuesday,49,2
20031210,2003-12-10,2003,4,12,10,December,Wednesday,49,2
20031211,2003-12-11,2003,4,12,11,December,Thursday,49,2
20031212,2003-12-12,2003,4,12,12,December,Friday,49,2
20031213,2003-12-13,2003,4,12,13,December,Saturday,49,2
20031214,2003-12-14,2003,4,12,14,December,Sunday,50,2
20031215,2003-12-15,2003,4,12,15,December,Monday,50,3
20031216,2003-12-16,2003,4,12,16,December,Tuesday,50,3
20031217,2003-12-17,2003,4,12,17,December,Wednesday,50,3
20031218,2003-12-18,2003,4,12,18,December,Thursday,50,3
20031219,2003-12-19,2003,4,12,19,December,Friday,50,3
20031220,2003-12-20,2003,4,12,20,December,Saturday,50,3
20031221,2003-12-21,2003,4,12,21,December,Sunday,51,3
20031222,2003-12-22,2003,4,12,22,December,Monday,51,4
20031223,2003-12-23,2003,4,12,23,December,Tuesday,51,4
20031224,2003-12-24,2003,4,12,24,December,Wednesday,51,4
20031225,2003-12-25,2003,4,12,25,December,Thursday,51,4
20031226,2003-12-26,2003,4,12,26,December,Friday,51,4
20031227,2003-12-27,2003,4,12,27,December,Saturday,51,4
20031228,2003-12-28,2003,4,12,28,December,Sunday,52,4
20031229,2003-12-29,2003,4,12,29,December,Monday,52,5
20031230,2003-12-30,2003,4,12,30,December,Tuesday,52,5
20031231,2003-12-31,2003,4,12,31,December,Wednesday,52,5
20040101,2004-01-01,2004,1,1,1,January,Thursday,00,1
20040102,2004-01-02,2004,1,1,2,January,Friday,00,1
20040103,2004-01-03,2004,1,1,3,January,Saturday,00,1
20040104,2004-01-04,2004,1,1,4,January,Sunday,01,1
20040105,2004-01-05,2004,1,1,5,January,Monday,01,1
20040106,2004-01-06,2004,1,1,6,January,Tuesday,01,1
20040107,2004-01-07,2004,1,1,7,January,Wednesday,01,1
20040108,2004-01-08,2004,1,1,8,January,Thursday,01,2
20040109,2004-01-09,2004,1,1,9,January,Friday,01,2
20040110,2004-01-10,2004,1,1,10,January,Saturday,01,2
20040111,2004-01-11,2004,1,1,11,January,Sunday,02,2
20040112,2004-01-12,2004,1,1,12,January,Monday,02,2
20040113,2004-01-13,2004,1,1,13,January,Tuesday,02,2
20040114,2004-01-14,2004,1,1,14,January,Wednesday,02,2
20040115,2004-01-15,2004,1,1,15,January,Thursday,02,3
20040116,2004-01-16,2004,1,1,16,January,Friday,02,3
20040117,2004-01-17,2004,1,1,17,January,Saturday,02,3
20040118,2004-01-18,2004,1,1,18,January,Sunday,03,3
20040119,2004-01-19,2004,1,1,19,January,Monday,03,3
20040120,2004-01-20,2004,1,1,20,January,Tuesday,03,3
20040121,2004-01-21,2004,1,1,21,January,Wednesday,03,3
20040122,2004-01-22,2004,1,1,22,January,Thursday,03,4
20040123,2004-01-23,2004,1,1,23,January,Friday,03,4
20040124,2004-01-24,2004,1,1,24,January,Saturday,03,4
20040125,2004-01-25,2004,1,1,25,January,Sunday,04,4
20040126,2004-01-26,2004,1,1,26,January,Monday,04,4
20040127,2004-01-27,2004,1,1,27,January,Tuesday,04,4
20040128,2004-01-28,2004,1,1,28,January,Wednesday,04,4
20040129,2004-01-29,2004,1,1,29,January,Thursday,04,5
20040130,2004-01-30,2004,1,1,30,January,Friday,04,5
20040131,2004-01-31,2004,1,1,31,January,Saturday,04,5
20040201,2004-02-01,2004,1,2,1,February,Sunday,05,1
20040202,2004-02-02,2004,1,2,2,February,Monday,05,1
20040203,2004-02-03,2004,1,2,3,February,Tuesday,05,1
20040204,2004-02-04,2004,1,2,4,February,Wednesday,05,1
20040205,2004-02-05,2004,1,2,5,February,Thursday,05,1
20040206,2004-02-06,2004,1,2,6,February,Friday,05,1
20040207,2004-02-07,2004,1,2,7,February,Saturday,05,1
20040208,2004-02-08,2004,1,2,8,February,Sunday,06,2
20040209,2004-02-09,2004,1,2,9,February,Monday,06,2
20040210,2004-02-10,2004,1,2,10,February,Tuesday,06,2
20040211,2004-02-11,2004,1,2,11,February,Wednesday,06,2
20040212,2004-02-12,2004,1,2,12,February,Thursday,06,2
20040213,2004-02-13,2004,1,2,13,February,Friday,06,2
20040214,2004-02-14,2004,1,2,14,February,Saturday,06,2
20040215,2004-02-15,2004,1,2,15,February,Sunday,07,3
20040216,2004-02-16,2004,1,2,16,February,Monday,07,3
20040217,2004-02-17,2004,1,2,17,February,Tuesday,07,3
20040218,2004-02-18,2004,1,2,18,February,Wednesday,07,3
20040219,2004-02-19,2004,1,2,19,February,Thursday,07,3
20040220,2004-02-20,2004,1,2,20,February,Friday,07,3
20040221,2004-02-21,2004,1,2,21,February,Saturday,07,3
20040222,2004-02-22,2004,1,2,22,February,Sunday,08,4
20040223,2004-02-23,2004,1,2,23,February,Monday,08,4
20040224,2004-02-24,2004,1,2,24,February,Tuesday,08,4
20040225,2004-02-25,2004,1,2,25,February,Wednesday,08,4
20040226,2004-02-26,2004,1,2,26,February,Thursday,08,4
20040227,2004-02-27,2004,1,2,27,February,Friday,08,4
20040228,2004-02-28,2004,1,2,28,February,Saturday,08,4
20040229,2004-02-29,2004,1,2,29,February,Sunday,09,5
20040301,2004-03-01,2004,1,3,1,March,Monday,09,1
20040302,2004-03-02,2004,1,3,2,March,Tuesday,09,1
20040303,2004-03-03,2004,1,3,3,March,Wednesday,09,1
20040304,2004-03-04,2004,1,3,4,March,Thursday,09,1
20040305,2004-03-05,2004,1,3,5,March,Friday,09,1
20040306,2004-03-06,2004,1,3,6,March,Saturday,09,1
20040307,2004-03-07,2004,1,3,7,March,Sunday,10,1
20040308,2004-03-08,2004,1,3,8,March,Monday,10,2
20040309,2004-03-09,2004,1,3,9,March,Tuesday,10,2
20040310,2004-03-10,2004,1,3,10,March,Wednesday,10,2
20040311,2004-03-11,2004,1,3,11,March,Thursday,10,2
20040312,2004-03-12,2004,1,3,12,March,Friday,10,2
20040313,2004-03-13,2004,1,3,13,March,Saturday,10,2
20040314,2004-03-14,2004,1,3,14,March,Sunday,11,2
20040315,2004-03-15,2004,1,3,15,March,Monday,11,3
20040316,2004-03-16,2004,1,3,16,March,Tuesday,11,3
20040317,2004-03-17,2004,1,3,17,March,Wednesday,11,3
20040318,2004-03-18,2004,1,3,18,March,Thursday,11,3
20040319,2004-03-19,2004,1,3,19,March,Friday,11,3
20040320,2004-03-20,2004,1,3,20,March,Saturday,11,3
20040321,2004-03-21,2004,1,3,21,March,Sunday,12,3
20040322,2004-03-22,2004,1,3,22,March,Monday,12,4
20040323,2004-03-23,2004,1,3,23,March,Tuesday,12,4
20040324,2004-03-24,2004,1,3,24,March,Wednesday,12,4
20040325,2004-03-25,2004,1,3,25,March,Thursday,12,4
20040326,2004-03-26,2004,1,3,26,March,Friday,12,4
20040327,2004-03-27,2004,1,3,27,March,Saturday,12,4
20040328,2004-03-28,2004,1,3,28,March,Sunday,13,4
20040329,2004-03-29,2004,1,3,29,March,Monday,13,5
20040330,2004-03-30,2004,1,3,30,March,Tuesday,13,5
20040331,2004-03-31,2004,1,3,31,March,Wednesday,13,5
20040401,2004-04-01,2004,2,4,1,April,Thursday,13,1
20040402,2004-04-02,2004,2,4,2,April,Friday,13,1
20040403,2004-04-03,2004,2,4,3,April,Saturday,13,1
20040404,2004-04-04,2004,2,4,4,April,Sunday,14,1
20040405,2004-04-05,2004,2,4,5,April,Monday,14,1
20040406,2004-04-06,2004,2,4,6,April,Tuesday,14,1
20040407,2004-04-07,2004,2,4,7,April,Wednesday,14,1
20040408,2004-04-08,2004,2,4,8,April,Thursday,14,2
20040409,2004-04-09,2004,2,4,9,April,Friday,14,2
20040410,2004-04-10,2004,2,4,10,April,Saturday,14,2
20040411,2004-04-11,2004,2,4,11,April,Sunday,15,2
20040412,2004-04-12,2004,2,4,12,April,Monday,15,2
20040413,2004-04-13,2004,2,4,13,April,Tuesday,15,2
20040414,2004-04-14,2004,2,4,14,April,Wednesday,15,2
20040415,2004-04-15,2004,2,4,15,April,Thursday,15,3
20040416,2004-04-16,2004,2,4,16,April,Friday,15,3
20040417,2004-04-17,2004,2,4,17,April,Saturday,15,3
20040418,2004-04-18,2004,2,4,18,April,Sunday,16,3
20040419,2004-04-19,2004,2,4,19,April,Monday,16,3
20040420,2004-04-20,2004,2,4,20,April,Tuesday,16,3
20040421,2004-04-21,2004,2,4,21,April,Wednesday,16,3
20040422,2004-04-22,2004,2,4,22,April,Thursday,16,4
20040423,2004-04-23,2004,2,4,23,April,Friday,16,4
20040424,2004-04-24,2004,2,4,24,April,Saturday,16,4
20040425,2004-04-25,2004,2,4,25,April,Sunday,17,4
20040426,2004-04-26,2004,2,4,26,April,Monday,17,4
20040427,2004-04-27,2004,2,4,27,April,Tuesday,17,4
20040428,2004-04-28,2004,2,4,28,April,Wednesday,17,4
20040429,2004-04-29,2004,2,4,29,April,Thursday,17,5
20040430,2004-04-30,2004,2,4,30,April,Friday,17,5
20040501,2004-05-01,2004,2,5,1,May,Saturday,17,1
20040502,2004-05-02,2004,2,5,2,May,Sunday,18,1
20040503,2004-05-03,2004,2,5,3,May,Monday,18,1
20040504,2004-05-04,2004,2,5,4,May,Tuesday,18,1
20040505,2004-05-05,2004,2,5,5,May,Wednesday,18,1
20040506,2004-05-06,2004,2,5,6,May,Thursday,18,1
20040507,2004-05-07,2004,2,5,7,May,Friday,18,1
20040508,2004-05-08,2004,2,5,8,May,Saturday,18,2
20040509,2004-05-09,2004,2,5,9,May,Sunday,19,2
20040510,2004-05-10,2004,2,5,10,May,Monday,19,2
20040511,2004-05-11,2004,2,5,11,May,Tuesday,19,2
20040512,2004-05-12,2004,2,5,12,May,Wednesday,19,2
20040513,2004-05-13,2004,2,5,13,May,Thursday,19,2
20040514,2004-05-14,2004,2,5,14,May,Friday,19,2
20040515,2004-05-15,2004,2,5,15,May,Saturday,19,3
20040516,2004-05-16,2004,2,5,16,May,Sunday,20,3
20040517,2004-05-17,2004,2,5,17,May,Monday,20,3
20040518,2004-05-18,2004,2,5,18,May,Tuesday,20,3
20040519,2004-05-19,2004,2,5,19,May,Wednesday,20,3
20040520,2004-05-20,2004,2,5,20,May,Thursday,20,3
20040521,2004-05-21,2004,2,5,21,May,Friday,20,3
20040522,2004-05-22,2004,2,5,22,May,Saturday,20,4
20040523,2004-05-23,2004,2,5,23,May,Sunday,21,4
20040524,2004-05-24,2004,2,5,24,May,Monday,21,4
20040525,2004-05-25,2004,2,5,25,May,Tuesday,21,4
20040526,2004-05-26,2004,2,5,26,May,Wednesday,21,4
20040527,2004-05-27,2004,2,5,27,May,Thursday,21,4
20040528,2004-05-28,2004,2,5,28,May,Friday,21,4
20040529,2004-05-29,2004,2,5,29,May,Saturday,21,5
20040530,2004-05-30,2004,2,5,30,May,Sunday,22,5
20040531,2004-05-31,2004,2,5,31,May,Monday,22,5
20040601,2004-06-01,2004,2,6,1,June,Tuesday,22,1
20040602,2004-06-02,2004,2,6,2,June,Wednesday,22,1
20040603,2004-06-03,2004,2,6,3,June,Thursday,22,1
20040604,2004-06-04,2004,2,6,4,June,Friday,22,1
20040605,2004-06-05,2004,2,6,5,June,Saturday,22,1
20040606,2004-06-06,2004,2,6,6,June,Sunday,23,1
20040607,2004-06-07,2004,2,6,7,June,Monday,23,1
20040608,2004-06-08,2004,2,6,8,June,Tuesday,23,2
20040609,2004-06-09,2004,2,6,9,June,Wednesday,23,2
20040610,2004-06-10,2004,2,6,10,June,Thursday,23,2
20040611,2004-06-11,2004,2,6,11,June,Friday,23,2
20040612,2004-06-12,2004,2,6,12,June,Saturday,23,2
20040613,2004-06-13,2004,2,6,13,June,Sunday,24,2
20040614,2004-06-14,2004,2,6,14,June,Monday,24,2
20040615,2004-06-15,2004,2,6,15,June,Tuesday,24,3
20040616,2004-06-16,2004,2,6,16,June,Wednesday,24,3
20040617,2004-06-17,2004,2,6,17,June,Thursday,24,3
20040618,2004-06-18,2004,2,6,18,June,Friday,24,3
20040619,2004-06-19,2004,2,6,19,June,Saturday,24,3
20040620,2004-06-20,2004,2,6,20,June,Sunday,25,3
20040621,2004-06-21,2004,2,6,21,June,Monday,25,3
20040622,2004-06-22,2004,2,6,22,June,Tuesday,25,4
20040623,2004-06-23,2004,2,6,23,June,Wednesday,25,4
20040624,2004-06-24,2004,2,6,24,June,Thursday,25,4
20040625,2004-06-25,2004,2,6,25,June,Friday,25,4
20040626,2004-06-26,2004,2,6,26,June,Saturday,25,4
20040627,2004-06-27,2004,2,6,27,June,Sunday,26,4
20040628,2004-06-28,2004,2,6,28,June,Monday,26,4
20040629,2004-06-29,2004,2,6,29,June,Tuesday,26,5
20040630,2004-06-30,2004,2,6,30,June,Wednesday,26,5
20040701,2004-07-01,2004,3,7,1,July,Thursday,26,1
20040702,2004-07-02,2004,3,7,2,July,Friday,26,1
20040703,2004-07-03,2004,3,7,3,July,Saturday,26,1
20040704,2004-07-04,2004,3,7,4,July,Sunday,27,1
20040705,2004-07-05,2004,3,7,5,July,Monday,27,1
20040706,2004-07-06,2004,3,7,6,July,Tuesday,27,1
20040707,2004-07-07,2004,3,7,7,July,Wednesday,27,1
20040708,2004-07-08,2004,3,7,8,July,Thursday,27,2
20040709,2004-07-09,2004,3,7,9,July,Friday,27,2
20040710,2004-07-10,2004,3,7,10,July,Saturday,27,2
20040711,2004-07-11,2004,3,7,11,July,Sunday,28,2
20040712,2004-07-12,2004,3,7,12,July,Monday,28,2
20040713,2004-07-13,2004,3,7,13,July,Tuesday,28,2
20040714,2004-07-14,2004,3,7,14,July,Wednesday,28,2
20040715,2004-07-15,2004,3,7,15,July,Thursday,28,3
20040716,2004-07-16,2004,3,7,16,July,Friday,28,3
20040717,2004-07-17,2004,3,7,17,July,Saturday,28,3
20040718,2004-07-18,2004,3,7,18,July,Sunday,29,3
20040719,2004-07-19,2004,3,7,19,July,Monday,29,3
20040720,2004-07-20,2004,3,7,20,July,Tuesday,29,3
20040721,2004-07-21,2004,3,7,21,July,Wednesday,29,3
20040722,2004-07-22,2004,3,7,22,July,Thursday,29,4
20040723,2004-07-23,2004,3,7,23,July,Friday,29,4
20040724,2004-07-24,2004,3,7,24,July,Saturday,29,4
20040725,2004-07-25,2004,3,7,25,July,Sunday,30,4
20040726,2004-07-26,2004,3,7,26,July,Monday,30,4
20040727,2004-07-27,2004,3,7,27,July,Tuesday,30,4
20040728,2004-07-28,2004,3,7,28,July,Wednesday,30,4
20040729,2004-07-29,2004,3,7,29,July,Thursday,30,5
20040730,2004-07-30,2004,3,7,30,July,Friday,30,5
20040731,2004-07-31,2004,3,7,31,July,Saturday,30,5
20040801,2004-08-01,2004,3,8,1,August,Sunday,31,1
20040802,2004-08-02,2004,3,8,2,August,Monday,31,1
20040803,2004-08-03,2004,3,8,3,August,Tuesday,31,1
20040804,2004-08-04,2004,3,8,4,August,Wednesday,31,1
20040805,2004-08-05,2004,3,8,5,August,Thursday,31,1
20040806,2004-08-06,2004,3,8,6,August,Friday,31,1
20040807,2004-08-07,2004,3,8,7,August,Saturday,31,1
20040808,2004-08-08,2004,3,8,8,August,Sunday,32,2
20040809,2004-08-09,2004,3,8,9,August,Monday,32,2
20040810,2004-08-10,2004,3,8,10,August,Tuesday,32,2
20040811,2004-08-11,2004,3,8,11,August,Wednesday,32,2
20040812,2004-08-12,2004,3,8,12,August,Thursday,32,2
20040813,2004-08-13,2004,3,8,13,August,Friday,32,2
20040814,2004-08-14,2004,3,8,14,August,Saturday,32,2
20040815,2004-08-15,2004,3,8,15,August,Sunday,33,3
20040816,2004-08-16,2004,3,8,16,August,Monday,33,3
20040817,2004-08-17,2004,3,8,17,August,Tuesday,33,3
20040818,2004-08-18,2004,3,8,18,August,Wednesday,33,3
20040819,2004-08-19,2004,3,8,19,August,Thursday,33,3
20040820,2004-08-20,2004,3,8,20,August,Friday,33,3
20040821,2004-08-21,2004,3,8,21,August,Saturday,33,3
20040822,2004-08-22,2004,3,8,22,August,Sunday,34,4
20040823,2004-08-23,2004,3,8,23,August,Monday,34,4
20040824,2004-08-24,2004,3,8,24,August,Tuesday,34,4
20040825,2004-08-25,2004,3,8,25,August,Wednesday,34,4
20040826,2004-08-26,2004,3,8,26,August,Thursday,34,4
20040827,2004-08-27,2004,3,8,27,August,Friday,34,4
20040828,2004-08-28,2004,3,8,28,August,Saturday,34,4
20040829,2004-08-29,2004,3,8,29,August,Sunday,35,5
20040830,2004-08-30,2004,3,8,30,August,Monday,35,5
20040831,2004-08-31,2004,3,8,31,August,Tuesday,35,5
20040901,2004-09-01,2004,3,9,1,September,Wednesday,35,1
20040902,2004-09-02,2004,3,9,2,September,Thursday,35,1
20040903,2004-09-03,2004,3,9,3,September,Friday,35,1
